applicant_id,age,income,employment_years,credit_score,loan_amount,loan_term_months,existing_loans_count,marital_status,education_level,loan_purpose,loan_approved
fa8fccdf-f7b0-455b-828b-40dd825eecd8,40,108291,21,362,43127,12,3,Single,High School,Personal,0
99098701-2cce-481d-8cc8-08fda4028fe4,45,146902,27,314,36225,12,2,Single,Bachelor,Car,1
69ac1df7-40de-4c25-a260-d6fc26291c12,23,76776,14,793,43420,12,2,Married,Bachelor,Business,0
bab8182e-41f1-42e2-a6bc-403d00d5c3d8,44,116777,28,478,22464,36,2,Single,High School,Business,1
fc916a25-6058-4561-8f56-d05aacb439f2,54,108212,6,822,30234,60,1,Single,High School,Home,1
93911bfa-c325-4b70-a395-fee8a27d3a79,42,107097,33,740,42916,12,1,Married,PhD,Home,0
afafae23-07f4-4ea5-a031-700f860ad21b,31,44737,31,824,19769,36,2,Divorced,PhD,Personal,0
40eaacb5-1f88-44f2-8c4f-9a342bd255fd,28,43390,1,787,40033,36,1,Divorced,High School,Personal,0
abce5665-d0b3-4083-930c-43c472c42ca2,59,111612,25,610,26025,36,2,Divorced,Master,Car,1
054f6444-f781-449e-9718-d016df27ec30,63,72330,10,429,38616,24,3,Divorced,High School,Business,0
cb83fd7a-95dc-4d3f-83d8-e4cd85feb7e4,55,91082,24,765,13657,36,2,Divorced,PhD,Business,1
1fe82253-d52b-42fc-85ed-a36b93c877d1,58,73642,18,801,42429,60,1,Single,Bachelor,Home,0
ae6bb54a-d6a8-4740-b603-bfad46e92767,28,41280,19,562,12711,48,3,Single,High School,Personal,1
5ffe3d2d-f433-402f-be5e-a9b6acd42224,57,118489,32,470,42367,24,3,Married,Master,Personal,0
8695d029-28a0-4fc7-a05a-8b021680a9e6,47,41037,16,705,43429,12,1,Single,Master,Business,0
568cf100-ae3a-4573-be29-1e7e0264af6a,48,136668,29,324,30950,36,2,Single,Master,Car,1
3435add9-6ff0-4527-a299-e31a3ced7334,60,139229,17,748,37657,24,1,Married,PhD,Car,1
72beb9c6-0380-404a-a521-5158ecc7bdbc,54,60576,31,459,18636,24,0,Married,High School,Car,1
5437b1c7-9cc5-4650-8cc2-2f3e9531aad4,52,48564,39,516,43879,60,1,Single,Bachelor,Business,0
6e41da26-d1f6-41e5-84ab-ba752deaacd6,35,119133,3,789,34212,12,3,Married,Bachelor,Personal,1
0939b1be-3ffc-4c2a-985e-877b0c1e9bd7,64,105439,31,579,10515,48,2,Divorced,High School,Personal,1
c7b024c6-fb35-4086-b0e1-32263c980952,37,116342,18,380,36202,48,4,Married,High School,Car,1
7c876129-2e38-4c1e-92ce-eb9d5cef3639,53,131864,2,424,36028,24,2,Single,High School,Home,1
d95b60d7-6d4a-42a2-86d6-2d5808a1752d,36,109928,37,469,13610,24,3,Divorced,High School,Business,1
d15012bb-904f-4d24-9955-5c2d8ffb4600,49,48087,27,389,19570,12,2,Divorced,Bachelor,Business,0
f1ac788f-723d-4e51-836f-f78c038bf2f8,29,129824,37,679,22843,24,3,Single,Master,Personal,1
b01b83e8-58a1-4ac1-88ad-a2cda67f70f5,53,129844,5,410,25916,36,4,Divorced,Master,Car,1
8a720631-77bc-46b8-b57c-7aa1b642ca15,49,107829,39,463,11029,48,1,Married,Bachelor,Personal,1
66e76e51-e248-491c-903e-61bc5274bec3,33,96213,16,714,27673,36,0,Married,PhD,Personal,1
99737d22-768a-47a9-8f7e-10a2a866700e,41,32803,4,454,23597,60,2,Single,PhD,Business,0
6d6187dd-f53c-400b-be47-96d98b1afe48,41,132192,18,493,47149,24,4,Divorced,PhD,Home,0
5bd331f7-a461-473a-9e1e-a8611023c5d0,25,66002,34,775,37310,12,2,Single,High School,Home,0
77f01a45-1794-4e2d-9762-0003dc96b49b,30,86761,21,320,49866,60,0,Married,PhD,Personal,0
2979ab71-ea75-4170-821e-0e789c9c1300,26,148574,23,408,20924,60,0,Single,PhD,Business,1
75834925-4e1d-49c8-997e-604be5af9a55,33,91310,9,698,10528,12,0,Single,High School,Personal,1
2ea9b13c-dcd5-4dc2-94e4-4894672e77b0,21,98579,1,428,30021,60,4,Divorced,Bachelor,Business,1
f4ce7f46-8cf9-4b33-8a24-0c86e1d334cc,40,36163,27,808,5046,36,0,Single,PhD,Business,1
b382e521-cab2-48e2-816b-e6ccb9e331e5,28,88380,36,579,34790,60,0,Married,Bachelor,Business,0
dc949f61-0c1f-49c3-aeed-32a8f64971d1,30,92883,16,726,17120,12,0,Married,Master,Business,1
a2437843-a695-41e6-94d1-650f4efbecdd,29,71885,5,326,31088,48,0,Divorced,Bachelor,Home,0
69cadf76-ab09-4905-890f-2998c4ee716f,61,106340,4,643,29274,24,4,Divorced,High School,Personal,1
bfd14ee7-98b1-43e6-8fbd-9063744a0e2a,23,56764,38,700,36371,12,2,Divorced,Bachelor,Personal,0
fe03464a-116f-4c14-8c8d-d2500caf3c53,31,112782,6,594,6286,36,4,Single,Bachelor,Home,1
de2e2cdc-c636-4c43-9549-d7b840ba7203,32,82126,31,495,37176,36,4,Married,PhD,Home,0
b82888a6-ad11-4b15-ba73-ff93c6567927,30,127994,3,455,47908,48,0,Divorced,Bachelor,Business,0
9ca3597b-7598-4bbd-b07f-17c69ff6097e,45,87224,20,739,38710,36,1,Single,High School,Home,0
f51eb8a3-41dd-4f9b-80c8-f3e1f659ce8e,45,67055,31,400,48661,12,2,Married,High School,Home,0
7a3558e0-5b8a-4384-9b12-050b57a9d857,31,71599,17,799,23674,36,2,Married,Master,Business,1
edcdd9b7-787c-4e9e-ab83-6d0a606be535,56,102787,32,584,33301,48,1,Divorced,Bachelor,Car,1
0bd997b5-9f53-4dc1-98d8-7b0f47d87d39,59,98040,13,368,43220,48,2,Married,High School,Home,0
db3b5a11-b065-4270-8f90-a40605339c34,46,59720,5,685,24043,60,0,Single,Master,Business,0
471aabab-3865-4ea3-9150-aa52985b967b,34,113120,10,751,22515,60,0,Divorced,PhD,Business,1
01c14954-7e73-4191-9d4d-a3978d407f69,59,64484,19,437,7368,36,0,Single,PhD,Personal,1
ef259adc-0984-4b64-a369-fd125a38bdfb,60,147976,28,547,34145,36,0,Married,High School,Home,1
16876cb4-6a15-4ef7-bd26-39f0fa99028f,21,134067,34,402,24928,36,3,Single,PhD,Personal,1
2c3ad888-73d4-4f84-b1dc-ecba3dd7aa89,24,58852,15,809,13658,36,0,Divorced,Master,Personal,1
8a7ce253-43fa-4ec5-8754-4b556f2c6544,50,33219,6,674,20763,60,3,Married,PhD,Personal,0
993a2a75-fb95-4905-aea5-b1c99359b10e,32,128508,39,454,9057,12,2,Single,Bachelor,Car,1
76496dc1-c0d1-4c58-9158-fde2e3296722,55,110351,35,386,19559,12,2,Married,Master,Personal,1
af874395-316e-400a-b2f6-c31fafc9ee0c,33,68865,30,781,25418,12,3,Married,Bachelor,Home,1
4237be89-dece-41a3-8d5a-98249747c3d4,51,74457,5,508,14670,60,2,Divorced,Bachelor,Business,1
95f3ebb6-ed1d-4b2b-9b4c-4aa669b2098c,58,110159,28,477,42151,12,4,Single,Bachelor,Business,0
f93fa1cf-c3a7-4050-ab2f-aa2f53b30b08,63,56817,26,557,10572,12,1,Single,PhD,Business,1
d64205aa-64cb-402f-a688-13a7ad3624cb,43,88993,1,572,19493,60,4,Married,Bachelor,Business,1
812ebb4c-40a7-4398-b16f-33c01a26dd03,24,113391,21,323,38427,24,3,Married,Master,Business,0
cb90c316-bbc5-46a6-ab2e-38173fec1ebd,36,72380,8,699,5185,36,1,Divorced,Master,Business,1
2ae7dd73-861e-431a-9c61-c4c07b40c0f6,27,70400,10,652,22130,36,3,Divorced,High School,Personal,1
0d47345b-d82d-4c46-b9b2-9ce690f8c947,42,135855,15,600,8834,24,0,Single,Master,Business,1
9c947432-fbef-4b0e-8d0e-a4b0074a2d3a,49,56258,12,309,13724,48,1,Married,Bachelor,Home,1
23a783b5-5372-4e3c-a224-8c3e42227cba,31,101006,17,342,28440,12,3,Married,High School,Personal,1
327ee9f2-e2ca-4432-a695-91cff81f71f8,53,68957,24,350,45027,24,0,Single,Master,Personal,0
c2bd4608-b0a3-4af4-badc-6457d4e3a420,49,131466,32,406,24359,12,2,Divorced,Bachelor,Car,1
4906c2f7-3e9b-4fb9-a6f7-6d0652c6fd47,59,38281,9,534,27699,24,3,Single,High School,Personal,0
1f9c5c5e-4c11-40f5-96e7-14d8ebedd28c,32,97264,29,789,25593,36,1,Divorced,Master,Car,1
61b28411-c888-4455-a9f5-b7a4e26203ad,27,71331,0,774,30697,12,2,Married,High School,Car,0
539b4ded-4851-40b4-b2b3-d9a4a9eab8a4,59,65680,32,591,7863,60,3,Divorced,PhD,Business,1
50da7138-2c76-42a6-9546-556d87cd1fd0,62,58723,14,780,29199,36,3,Divorced,Master,Car,0
3bebbe3b-e50a-4801-a45c-d4d4bd0e55fe,46,30162,28,759,23817,36,2,Single,Master,Business,0
6a285d16-b276-4e2e-95c5-2309c2aff86b,60,114808,1,724,34572,36,0,Married,High School,Personal,1
62b95c43-b56e-40ac-95e2-6dfaebd605f1,29,121024,10,628,16316,12,1,Married,High School,Home,1
fdba310a-505e-48d4-a197-a78c47b04c30,61,128877,33,484,31467,48,0,Single,High School,Home,1
b26dc6af-e727-4fde-b542-e6c84312022a,54,71095,18,805,38408,24,1,Married,Bachelor,Business,0
45f64873-b1dc-41ae-82f3-88f3dc72754c,33,31338,1,777,31190,24,2,Single,PhD,Car,0
42b8cc26-41ac-4734-b032-7216bec1c373,56,107832,19,313,6484,60,0,Single,Bachelor,Business,1
8c62450c-b339-46aa-911c-6dfbd74a5021,45,31675,30,392,27238,48,4,Single,High School,Business,0
e5700452-ad36-46dc-9085-9d4b3bc280e8,44,109606,3,479,8792,36,4,Single,PhD,Personal,1
7d864959-e083-447c-bfe0-f9df12a0b7a4,64,40080,28,604,23309,24,3,Married,Master,Business,0
777ec925-bd2d-4d4b-847c-fa6cd834b599,37,132675,29,774,47839,12,0,Married,High School,Home,1
4ab7cb9f-261f-45cd-b11c-8b76d2c9a36e,22,137513,12,841,6331,36,3,Single,Bachelor,Personal,1
79925f6c-6721-441d-90c0-3e92d36121d4,33,33936,14,823,43220,36,0,Married,PhD,Personal,0
56995cb5-9d27-4cc9-81d1-c44501964518,51,30019,19,410,20895,48,1,Married,High School,Car,0
42754cbd-e3ef-4775-b0a9-4f6490320c84,49,126718,33,714,36957,48,1,Single,PhD,Personal,1
2ee9baca-a301-483a-9971-e15cb665bfa2,48,87282,27,720,12575,24,2,Divorced,High School,Home,1
46d85803-b06d-44e6-9033-3ab90ce101d0,47,69681,19,710,6643,24,4,Divorced,Bachelor,Car,1
37b0ed26-5b53-474e-ae79-4d0d55fedd9d,35,108304,24,822,44627,36,4,Divorced,Master,Home,0
36e59168-f0d9-4edd-9e84-551d7a900793,51,93861,26,628,26481,60,2,Single,PhD,Business,1
4960eb8d-9959-4af7-9be4-320d663bf31f,60,130299,29,571,34729,36,2,Married,Master,Car,1
bd3c1838-2a34-42e8-b9b3-826f845ef54d,35,24486,19,313,27286,12,2,Single,Bachelor,Personal,0
e0097b77-6179-49a8-952c-f4e683a10290,53,102021,0,474,31868,60,2,Divorced,Bachelor,Personal,1
5f269cbb-61b2-4ddc-a0a3-5147704d6bb4,40,99864,34,457,41478,24,0,Married,High School,Home,0
b2946066-8421-4ef0-bb9b-6d717822e6ea,62,138411,23,533,47755,60,2,Divorced,Master,Home,1
5b7f679c-fb88-4bca-b889-d0a0290a0803,32,39112,24,440,31253,60,3,Divorced,Master,Car,0
677dba83-c8af-41a0-b2cb-71ba118d6956,57,71697,39,780,11193,24,2,Single,Bachelor,Home,1
fa93f595-b141-4e8f-bbae-abe48720b74d,29,137246,11,418,46198,12,0,Single,Master,Business,0
0aa75cdf-c86f-4652-a33d-870a8822ec21,43,75998,10,681,45170,12,4,Single,PhD,Home,0
03e41217-c1ff-4bd1-bcb1-85206c7942a4,28,129537,29,820,5318,48,4,Married,Bachelor,Personal,1
dc3bf395-766d-4be2-a533-44bc893e768c,52,117816,12,709,13753,48,4,Married,Master,Business,1
c605e7ee-e84e-423e-83b1-069f78925db9,34,46576,24,348,42980,12,0,Divorced,PhD,Car,0
8be50ab7-bd2f-406c-a637-b4b089b9b31b,47,70100,24,669,15569,12,2,Single,Master,Car,1
8d016e31-4d3b-4c70-b1e3-cb9c018f7104,45,128064,16,632,20779,48,1,Married,Bachelor,Business,1
d0ad4670-8ce2-41f0-b24f-8b8982c8c8d9,33,101238,11,448,37205,48,4,Single,High School,Personal,0
abe6374a-be58-4568-bf5a-b65bcc8f5661,41,41320,10,456,24797,12,4,Married,High School,Car,0
10d5ea5f-a4e4-422b-825c-d0adc7ffdee3,51,103973,9,451,27769,24,1,Divorced,PhD,Car,1
e6f220a8-ed61-4c94-92f5-77731aa8327b,57,145885,16,760,49998,12,2,Divorced,PhD,Home,1
5ac0b7ac-274b-4c55-903f-900d3e898079,63,85729,15,675,24043,24,4,Divorced,Master,Personal,1
60dbd8e4-7775-4a57-a6fa-f01601573eb7,25,110853,19,724,20358,24,2,Divorced,High School,Home,1
28acafec-00bb-4671-aa7e-2e24ab57befd,33,141992,4,347,39275,24,3,Divorced,Master,Business,1
ab1b6f17-7430-46af-953a-94889a76b10f,48,114018,31,634,44857,48,1,Divorced,High School,Personal,0
c05fad1c-4f61-4bae-b1d8-ce6873f468d3,63,104879,26,768,18736,36,0,Single,High School,Car,1
c8d5bb01-a519-445e-ab00-7adf6635c1b0,45,49144,3,544,26345,12,2,Single,Master,Home,0
89f8ee89-6292-4548-aa4d-cc323ab7ec6e,55,145143,6,561,7020,60,1,Married,PhD,Business,1
5076cacc-1f54-478c-808c-c91052e379a1,59,77326,13,549,21538,60,1,Single,High School,Personal,1
d2aef52c-ab73-4e71-b823-a2b93d19b1a3,27,97148,38,796,33831,12,1,Divorced,PhD,Car,1
a2eebf60-789d-425d-b8bc-bd02e5f307f8,58,39307,23,351,12378,24,0,Divorced,PhD,Home,1
20c2486e-e52e-447d-870b-d816cba40c79,52,80598,17,788,14876,48,4,Single,Bachelor,Business,1
a4758557-cd0f-46d6-a72b-8cbda557e8ec,23,39623,37,441,23920,48,3,Divorced,PhD,Car,0
c445625e-b47b-4006-a9d3-d3ce8ce5c0b5,59,40249,38,671,14471,24,4,Married,High School,Personal,1
de82127a-714c-4d68-b68a-b6ffcc678345,57,93765,39,550,17343,12,2,Single,Master,Business,1
49a34bf5-fdd8-420f-87ab-07fbed82b4db,42,111810,0,613,38636,60,1,Single,High School,Car,1
6ec32049-dbaf-4754-9ca9-147f6058254b,28,122870,16,524,8013,48,4,Married,Bachelor,Business,1
bf862c3a-e408-4c69-9eae-7725b83ea66c,37,92131,25,355,32742,24,0,Single,Bachelor,Home,0
d78e8d74-d93e-4c4f-9dc9-d1b2b394adc2,47,114138,21,638,24694,48,0,Single,PhD,Business,1
966f3cc5-aafc-4fc7-ae7b-6fd6dd2f5bd7,53,58377,38,820,5682,24,3,Single,High School,Car,1
ea6938d4-e7c3-4e42-8f97-a5583eef32a7,37,72365,17,799,48223,48,4,Married,PhD,Car,0
6479e528-7904-473f-890c-3d4360c9bc98,62,123412,37,783,6461,60,0,Single,Master,Personal,1
a2f85c5a-5b2f-4538-addb-4c70bb7964de,32,54551,27,463,25213,48,0,Divorced,PhD,Personal,0
a9b275f8-f783-442b-af71-2f183beb78f5,47,62926,20,740,10627,12,3,Married,Bachelor,Personal,1
315b6fed-5a49-413a-b7dd-377ce2d17343,28,110214,37,432,39588,36,2,Married,Bachelor,Business,0
55ef4ba3-9343-43d8-bd89-cc0d028e913b,43,107750,32,380,27651,24,4,Divorced,PhD,Home,1
b05ec76a-0a6d-4b85-abaa-4f033c89c78b,62,58599,29,649,11962,36,2,Divorced,PhD,Personal,1
b2ad0d2a-b05f-4f88-bac1-98c1240b0f63,49,118345,7,433,27859,60,1,Divorced,PhD,Car,1
8334d58c-8590-40a8-b964-ba45760f6930,40,129490,29,351,46564,60,2,Divorced,Master,Business,0
2f96f4a7-7ef4-4296-8e6a-9f8b4d09f4fc,36,113330,38,793,27716,36,0,Single,Bachelor,Business,1
b4fe2dd4-4f2d-4b07-9ffb-6e02ac07a961,37,42593,8,501,6606,60,0,Married,Bachelor,Business,1
5732b9c8-6ce9-476f-8491-6ede6ac9b4d7,36,80334,32,807,32775,60,2,Divorced,Bachelor,Home,0
245051f9-dfb7-426e-941e-662ba46505a5,39,114400,28,313,22931,24,2,Single,Master,Personal,1
b58325fb-6792-4057-9d6d-017065ebd935,28,129865,30,684,11973,24,1,Single,PhD,Business,1
4ff01dad-0041-40c7-bcd2-a168c7e7a982,58,135749,2,500,40540,24,1,Single,PhD,Business,1
32caf8a8-41fb-410a-bf02-f9f899d78979,58,79893,37,464,14577,12,4,Married,Bachelor,Home,1
256c46ed-4f48-440e-9995-f2d822d2e0e9,49,62636,10,432,33219,12,0,Single,PhD,Business,0
b8588361-2dc8-4592-b2d4-3fd978c466c1,61,89225,4,418,24280,12,4,Divorced,Master,Car,1
00b4c0df-5e80-43f2-ba99-dc3d5bc84734,56,60363,30,785,47779,12,4,Divorced,Bachelor,Business,0
028846ad-a4be-4ed9-8ed3-a5a15f714bb5,46,75959,19,482,11975,36,2,Divorced,Bachelor,Business,1
42bc917c-cc60-4ab2-be39-de1d8cddbb3e,51,100223,3,757,48614,24,0,Divorced,Bachelor,Car,0
7342e4da-811a-43c1-b1c6-274e7da6efd9,64,105917,7,634,48079,60,4,Single,Master,Business,0
c416c40c-b58e-4382-aef4-fd40dfd6dd64,32,118629,34,530,46905,48,2,Married,Bachelor,Business,0
46255650-f6dc-42fb-b7b2-cc8e4cb412f4,37,109125,12,610,47265,12,3,Divorced,High School,Car,0
f7bd042b-62ff-4154-8208-ea249b9c0157,35,21120,4,302,44350,60,1,Married,Master,Business,0
51611492-e10b-4a86-9531-eaed82829010,29,36491,39,380,33271,24,2,Divorced,Master,Car,0
0d17896f-9c8e-4a76-ad0a-54062bfb1fbf,59,63638,18,574,29734,36,2,Married,High School,Business,0
d66d4b41-8c44-47a9-86a5-c544f44b5553,62,59062,17,687,49754,60,4,Divorced,High School,Car,0
04e0650e-11bf-455f-aa64-d205744985d8,32,25193,32,644,27397,48,2,Divorced,Bachelor,Personal,0
c4caff7c-1034-414e-b503-c54277e31b35,52,109144,3,518,49282,60,2,Divorced,Master,Car,0
d8ac497f-7485-463d-9b8d-bd12e7701436,45,35213,17,362,39118,24,4,Single,Master,Business,0
3323f948-379a-450b-9dfe-ccc56de99203,59,143214,23,739,29068,60,2,Married,High School,Home,1
ff23d46b-608f-4726-862f-2ada35284bd6,38,133915,28,326,21012,36,1,Divorced,High School,Personal,1
6d6cb261-4e0e-4dbf-82c7-53ab3b6b97e3,35,99766,30,680,28441,24,0,Divorced,PhD,Car,1
92411ab5-08ee-4fbd-b60d-b4595b02a19b,52,103959,27,547,17625,12,4,Married,High School,Car,1
191c5cda-89d2-41e6-b6eb-dbf8b17d88cd,26,37187,8,453,12985,24,3,Single,High School,Car,0
2e14adbe-8143-4a9a-bb0f-e3806ac389da,64,30040,25,509,27259,60,3,Single,Bachelor,Business,0
5bf5921f-3126-49d2-9860-d2e362ea92b7,63,86302,1,321,45048,48,0,Single,PhD,Business,0
a8fd5e53-7cde-44ba-944e-ffe3a7819551,55,49949,5,318,24414,24,1,Married,PhD,Business,0
a72aaaad-574b-4523-9cf3-1b1bddb1761a,54,132000,28,808,22059,24,2,Single,High School,Car,1
26f03de2-0bdc-488d-b6ac-3e6813676d23,58,23527,25,728,5368,24,3,Divorced,Master,Home,1
c8987cde-2f4f-49ae-8b42-4983c790b7a5,25,136994,27,336,44538,24,2,Married,High School,Personal,0
fea49ffc-c732-419c-9336-027773727ead,38,96557,6,706,32751,60,1,Married,PhD,Business,1
6ef6e744-06c2-4835-a95d-66ac611194a4,36,103408,33,723,14395,12,4,Divorced,Bachelor,Personal,1
79cb7623-8f60-4d3a-8a6a-b893ee7a47b0,28,122433,9,637,41128,48,0,Married,Master,Home,1
fdd78e1b-8b38-4652-92f3-76642c18ec22,45,97294,39,570,22855,24,1,Married,High School,Business,1
d5e3c483-542c-4ac5-80d7-092916ebae3d,52,38757,21,761,26735,48,3,Married,PhD,Car,0
919de77a-73b8-44cb-a2e2-30d095001f51,46,45412,26,614,32999,60,3,Married,Bachelor,Business,0
99ba13e2-aba2-448d-baf2-e22c61594fe9,42,137997,38,357,24400,12,0,Divorced,Master,Car,1
15c20137-08a3-4015-91fa-ea96a2bbb963,51,141522,21,675,22053,24,4,Divorced,PhD,Home,1
b23adc7d-7042-4100-bdea-5a0961089f87,63,34312,18,755,10727,12,1,Divorced,Bachelor,Business,1
43e942c3-1d51-417a-b701-0dbc7761c09c,30,42119,35,706,17611,24,3,Married,High School,Personal,0
65166bdf-2bcd-4351-9a5f-862b12814e4f,32,31804,8,684,7008,24,3,Divorced,Master,Personal,1
e134f18b-5b70-4227-adbd-783bb42882fb,48,73986,18,355,22210,36,4,Single,Master,Business,1
579d6dd6-2ebf-4b35-b34a-9e2843725621,26,66545,1,758,30025,48,3,Divorced,Master,Business,0
22af82ad-37c5-4fb3-b7d6-f2112d0b56e6,40,96519,27,774,46508,12,3,Single,Bachelor,Business,0
26dda8b4-7ba2-4ee1-aafd-5b71460c8a3d,25,49999,38,815,6634,48,2,Divorced,PhD,Personal,1
c0989f71-b0b6-4048-9bae-15be78224bf6,43,116093,21,316,12908,48,0,Married,PhD,Personal,1
75b9287b-2c7a-4fe3-9f21-560d744d4d85,29,59758,5,732,18623,48,2,Married,Master,Car,1
c7bd8d6e-d312-4c5a-b7ff-16034b9a4b27,49,114324,6,536,20548,12,3,Divorced,High School,Personal,1
28280255-637e-46a2-b4be-e50a9d01dd4f,36,117486,5,606,48072,24,4,Divorced,PhD,Home,0
3886cd81-61ad-4bbb-96c5-567b6c6a0c91,42,89519,32,732,42487,24,0,Married,PhD,Personal,0
a9fc02b5-e6a5-4e91-9263-6f7154ad4299,28,23768,13,323,9448,24,1,Single,PhD,Business,0
113592f9-989d-4b91-a3a0-99d5245c489a,40,21504,0,599,36299,24,1,Divorced,High School,Personal,0
ab414896-4301-4508-abd0-5e475199c798,34,141481,24,537,6007,24,4,Divorced,PhD,Personal,1
ce4a1933-dad7-4f91-b05b-4d74f0d1d918,59,87986,5,791,18448,24,1,Divorced,Bachelor,Personal,1
655d46a7-ee5e-4cbe-ba2c-4cc7178e5807,57,96772,27,587,15965,60,2,Single,Bachelor,Home,1
a9d09390-0b64-4d2d-a70e-582ead23cbf3,54,136721,17,714,12664,60,3,Married,Master,Home,1
8eea67c3-08ad-45c6-9d71-e4a47f009996,31,28002,26,699,35569,24,1,Divorced,PhD,Home,0
52b7aa35-5dd9-4120-bced-7107d4b1ae60,60,95427,1,715,24184,12,2,Single,High School,Home,1
a7aef38e-e80f-4da7-b28e-4e230f0d6dcf,53,58787,39,782,18908,48,0,Married,PhD,Personal,1
6c4893b9-ae17-45b6-83c8-1d6c9664adf9,51,33898,20,550,18749,48,4,Single,Master,Business,0
b47282b4-4f56-4dae-b96a-122de1f769d0,64,30472,22,699,28912,12,0,Single,Bachelor,Business,0
67588050-f699-44f6-baff-635e929a2e23,54,100800,1,440,10057,60,0,Divorced,High School,Business,1
25f98fad-5966-4f58-a99e-e85aeb1f7f28,27,103227,15,677,9461,48,2,Married,Master,Business,1
115a70c5-e34f-45b3-87b5-b6b0ff2e3e32,43,129023,3,419,40920,60,1,Married,PhD,Personal,1
ff8b11bf-a0b0-4ea0-9477-1729226f246a,27,52632,33,637,29222,36,2,Single,PhD,Home,0
c3d86fb8-f370-4cc5-ae16-9496180ec88c,45,146718,4,749,34932,48,1,Divorced,High School,Personal,1
dfac36b4-bf01-4ac0-91dc-ea08c9a69d39,23,53743,33,460,40898,36,3,Single,High School,Home,0
2a04b5b4-9f21-43a7-b032-2c79a5e3278c,58,128552,21,404,20869,36,4,Divorced,PhD,Car,1
8022d04c-4866-4f1d-9289-2557fc55c60e,40,98538,19,391,17625,36,3,Divorced,Bachelor,Car,1
2e2b2445-4ed5-4698-80a4-d6f4493c3c7a,54,132517,38,784,10534,36,1,Divorced,Master,Personal,1
2df9cc7d-68a2-4691-85a5-1c8c841f24be,64,63386,12,718,42237,24,1,Single,Bachelor,Home,0
86bded57-de38-4eef-94d2-ea20f0496a6f,64,113786,33,720,41148,24,0,Single,PhD,Car,1
60237630-7ec9-43c4-b4eb-18b45d9b05b8,50,63388,5,353,6630,12,1,Divorced,PhD,Home,1
918b44ec-4ce5-48cf-bcf0-b210b2f5f01a,37,41323,28,813,14337,48,0,Married,High School,Car,1
c9a112c7-4ab8-4d34-b041-5dd4c15cfc17,30,89269,32,396,15586,12,0,Divorced,Bachelor,Car,1
f1c13963-b8c8-4d25-bb4a-1056a4d469c9,55,61319,0,484,28160,36,4,Single,PhD,Car,0
89f30273-4e30-473c-9a80-2aef6843388d,40,87759,6,732,37803,12,1,Single,Bachelor,Car,0
2bae4c67-1498-45e0-b70d-96c81913a0f9,38,36868,21,770,31052,24,3,Married,Master,Home,0
228a44c4-ef90-4c92-a92b-10101d59f0c0,64,119732,31,424,8297,60,2,Married,PhD,Car,1
b325678b-93d9-43d1-b013-bb718f4ea530,47,22080,13,633,38658,60,0,Single,Master,Home,0
07acbdf7-5dff-4805-815e-fbfc10bca5f6,56,33776,23,563,48809,60,2,Single,PhD,Car,0
43a0c320-1382-492d-991b-ef85dbb0fa53,43,86231,18,490,6400,60,0,Married,PhD,Car,1
c4ba51ad-f1da-4a07-887d-74a3c1b314ae,52,75452,26,520,35268,60,3,Single,Master,Car,0
14b758e9-352c-49b5-84c9-9a398b5e8bf3,30,73812,22,498,18499,48,0,Divorced,High School,Home,1
635ed4be-f345-4b63-896f-3f126610e553,31,83271,20,643,12919,36,4,Married,High School,Business,1
98b0dc82-d89e-4107-937a-d516835889b9,58,118505,28,473,30602,24,0,Single,PhD,Home,1
945125fd-959f-47da-8f77-80f0e5a3c8bf,26,97585,0,516,41869,60,1,Married,Master,Personal,0
88b64b9a-c78f-47f8-bec7-0ffc879fcf0a,61,78542,30,505,12571,48,4,Single,High School,Personal,1
c5af9925-8d1c-42d7-b638-2923a5296390,54,144147,26,672,35467,24,0,Single,PhD,Business,1
2770b07a-5765-4e0f-bf38-71fc0813fa78,56,35628,35,473,24044,60,0,Married,PhD,Personal,0
9d14d72c-01ba-4a36-ad78-ccf9fb77bd8d,57,145850,26,377,17596,36,2,Single,High School,Business,1
93e7fb56-d82a-4c8a-bcc9-fe5d150166a1,37,148445,14,622,27342,12,0,Divorced,Master,Home,1
3f6bb804-c694-4aa2-a379-2b799a52e279,60,28265,24,683,16197,36,4,Divorced,High School,Personal,0
a8895d4e-9c9a-4fad-986a-d2d351efc845,60,44671,14,736,36227,36,0,Divorced,PhD,Car,0
06ce3d06-7094-4626-ae87-eaba41aa2846,32,148872,39,498,8749,60,2,Single,Bachelor,Car,1
fc2ea143-8409-42b2-8052-cc7f1243283d,41,32460,18,306,32425,12,3,Divorced,Master,Home,0
74f04f55-0b1a-4ff8-99cb-3f9dc2b669ad,60,148898,10,562,44873,12,2,Divorced,Bachelor,Business,1
95b07b1e-4949-47d4-a9b4-bda82fcef19c,39,23477,32,824,28017,24,2,Divorced,Bachelor,Home,0
8103d853-464f-4ea8-8cee-6ec0f97a993a,23,22202,22,319,28078,48,0,Married,Bachelor,Car,0
092d4120-faa7-43c8-80cd-e345326774f2,38,133846,11,553,35184,24,3,Married,PhD,Business,1
00dd113e-ebfe-407d-91d5-50d4c8532d68,39,109410,1,479,26778,60,4,Divorced,Bachelor,Personal,1
ac894a98-bcd7-4e7f-838b-6d2b6a39b518,26,132928,20,652,9703,12,4,Single,Bachelor,Business,1
